gold,prompt,task_name
46.72999954223633,"For clinical trial NCT01122472, review the more effective regimen ingredients and identify which ingredient starts with the letter L.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
DOCETAXEL,"For clinical trial NCT00333775. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with D
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
BRISTOL MYERS SQUIBB CO,"First, for clinical trial NCT00071799 among the more effective regimen ingredients, identify which ingredient starts with the letter A.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
BRISTOL-MYERS SQUIBB CO,"First, for clinical trial NCT03117049 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
BRISTOL-MYERS SQUIBB CO,"First, for clinical trial NCT03838159 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
METHOTREXATE,"For clinical trial NCT00003013. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with M
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Jun 26, 2035","First, for clinical trial NCT00115700 among the more effective regimen ingredients, identify which ingredient starts with the letter C.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Aug 13, 2027","First, for clinical trial NCT02288247 among the more effective regimen ingredients, identify which ingredient starts with the letter E.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
PACLITAXEL,"For clinical trial NCT00003691. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with P
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
SUN PHARMACEUTICAL INDUSTRIES LTD,"First, for clinical trial NCT00022191 among the more effective regimen ingredients, identify which ingredient starts with the letter G.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT03117049 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
24.75,"For clinical trial NCT03838159, review the more effective regimen ingredients and identify which ingredient starts with the letter P.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"May 16, 2036","First, for clinical trial NCT00391092 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
SUN PHARMACEUTICAL INDUSTRIES LTD,"First, for clinical trial NCT00032175 among the more effective regimen ingredients, identify which ingredient starts with the letter G.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT01168973 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Mar 26, 2035","First, for clinical trial NCT02864251 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
EVEROLIMUS,"For clinical trial NCT01298713. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with E
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
ABBVIE INC,"First, for clinical trial NCT02755597 among the more effective regimen ingredients, identify which ingredient starts with the letter V.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Dec 18, 2037","First, for clinical trial NCT03234972 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
IBRUTINIB,"For clinical trial NCT02301156. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with I
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
Not_Listed,"For clinical trial NCT03425643, review the more effective regimen ingredients and identify which ingredient starts with the letter P.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
ZHUHAI BEIHAI BIOTECH CO LTD,"First, for clinical trial NCT00121992 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Jul 12, 2034","First, for clinical trial NCT03838159 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Jan 24, 2026","First, for clinical trial NCT00005945 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
,"For clinical trial NCT01193244 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Feb 16, 2031","First, for clinical trial NCT02048371 among the more effective regimen ingredients, identify which ingredient starts with the letter R.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Jan 2, 2033","First, for clinical trial NCT00222677 among the more effective regimen ingredients, identify which ingredient starts with the letter A.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
GEMCITABINE HYDROCHLORIDE,"For clinical trial NCT00022191. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with G
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Oct 3, 2026","For clinical trial NCT00006232 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
BRISTOL MYERS SQUIBB,"First, for clinical trial NCT00843882 among the more effective regimen ingredients, identify which ingredient starts with the letter L.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT00003702 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
IBRUTINIB,"For clinical trial NCT01973387. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with I
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
Not_Listed,"For clinical trial NCT00355108, review the more effective regimen ingredients and identify which ingredient starts with the letter T.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
Not_Listed,"For clinical trial NCT00003013, review the more effective regimen ingredients and identify which ingredient starts with the letter M.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"Aug 13, 2027","First, for clinical trial NCT00974311 among the more effective regimen ingredients, identify which ingredient starts with the letter E.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
SHILPA MEDICARE LTD,"First, for clinical trial NCT00363415 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Mar 4, 2025","First, for clinical trial NCT00355108 among the more effective regimen ingredients, identify which ingredient starts with the letter T.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Dec 18, 2037","First, for clinical trial NCT01850524 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
DEXCEL PHARMA TECHNOLOGIES LTD,"First, for clinical trial NCT01850524 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
Not_Listed,"For clinical trial NCT00333775, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
SHILPA MEDICARE LTD,"First, for clinical trial NCT02864251 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
ENZALUTAMIDE,"For clinical trial NCT00974311. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with E
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
OTTER PHARMACEUTICALS LLC,"First, for clinical trial NCT00005945 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
Not_Listed,"For clinical trial NCT01296503, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
METHOTREXATE,"For clinical trial NCT01345682. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with M
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
Not_Listed,"For clinical trial NCT01168973, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"May 16, 2036","First, for clinical trial NCT02775006 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
DOCETAXEL,"For clinical trial NCT03588091. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with D
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Nov 17, 2026","For clinical trial NCT00974311 among the more effective regimen ingredients, identify which ingredient starts with the letter E.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
ASPIRIN; OMEPRAZOLE,"For clinical trial NCT00222677. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with A
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
CARFILZOMIB,"For clinical trial NCT02203643. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with C
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Jul 12, 2034","First, for clinical trial NCT00003691 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
ONYX PHARMACEUTICALS INC A WHOLLY OWNED SUB OF AMGEN INC,"First, for clinical trial NCT02203643 among the more effective regimen ingredients, identify which ingredient starts with the letter C.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
,"For clinical trial NCT00003934 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Dec 18, 2037","First, for clinical trial NCT01296503 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
,"For clinical trial NCT02864251 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
EUGIA PHARMA SPECIALITIES LTD,"First, for clinical trial NCT00115700 among the more effective regimen ingredients, identify which ingredient starts with the letter C.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"May 16, 2036","First, for clinical trial NCT00333775 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
LENALIDOMIDE,"For clinical trial NCT00843882. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with L
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
HORIZON THERAPEUTICS USA INC,"First, for clinical trial NCT01193244 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
DEXAMETHASONE,"For clinical trial NCT00012051. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with D
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
"Jul 12, 2034","First, for clinical trial NCT03117049 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
46.72999954223633,"For clinical trial NCT00843882, review the more effective regimen ingredients and identify which ingredient starts with the letter L.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
LENALIDOMIDE,"For clinical trial NCT01122472. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with L
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
OTTER PHARMACEUTICALS LLC,"First, for clinical trial NCT01856478 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Dec 3, 2031","First, for clinical trial NCT02301156 among the more effective regimen ingredients, identify which ingredient starts with the letter I.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
,"For clinical trial NCT00003691 among the more effective regimen ingredients, identify which ingredient starts with the letter P.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Aug 24, 2029","For clinical trial NCT02301156 among the more effective regimen ingredients, identify which ingredient starts with the letter I.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
Not_Listed,"For clinical trial NCT01850524, review the more effective regimen ingredients and identify which ingredient starts with the letter D.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
Not_Listed,"For clinical trial NCT00005945, review the more effective regimen ingredients and identify which ingredient starts with the letter M.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
ZHUHAI BEIHAI BIOTECH CO LTD,"First, for clinical trial NCT00333775 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"May 16, 2036","First, for clinical trial NCT00121992 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"Jul 1, 2033","First, for clinical trial NCT00022191 among the more effective regimen ingredients, identify which ingredient starts with the letter G.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
"May 16, 2036","First, for clinical trial NCT03588091 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
21.915000915527344,"For clinical trial NCT02048371, review the more effective regimen ingredients and identify which ingredient starts with the letter R.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
ASTELLAS PHARMA US INC,"First, for clinical trial NCT02288247 among the more effective regimen ingredients, identify which ingredient starts with the letter E.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
JANSSEN BIOTECH INC,"For clinical trial NCT03009981. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with AP.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
"Oct 3, 2026","For clinical trial NCT00344526 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its exclusivity date according to the FDA?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
If no exclusivity date exists or if it's not available, respond with 'DATE: NA'. Otherwise, return only the date in MM-DD-YYYY format of date: MM-DD-YYYY.",Exclusivity_Date
"Jan 24, 2026","First, for clinical trial NCT01856478 among the more effective regimen ingredients, identify which ingredient starts with the letter M.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
157.02000427246094,"For clinical trial NCT03009981. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with AP.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
"Apr 27, 2027","First, for clinical trial NCT01122472 among the more effective regimen ingredients, identify which ingredient starts with the letter L.

Then, for this identified ingredient that was last approved up till Dec, 2024, when is its patent expiration date?
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.
Return only the date only the year YYYY format of date: YYYY.",Patent_Expire_Date_Text
Not_Listed,"For clinical trial NCT02301156, review the more effective regimen ingredients and identify which ingredient starts with the letter I.

Then, determine which pharmaceutical company received the most recent FDA approval (up until December 2024) for this identified ingredient.
Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals.

If this company is listed on any US stock market (including over-the-counter markets), provide:
1. The stock ticker symbol
2. The opening stock price on the FDA approval date

If the company is not listed on any US stock market, please indicate ""NOT LISTED"".",Open_on_Approval
GEMCITABINE HYDROCHLORIDE,"For clinical trial NCT00032175. Among the more effective regimen ingredients; find which is the ingredient with the first letter start with G
 return only the name of the ingredient or unknown in all CAPS in the format of INGREDIENT: name",Ingredient
ZHUHAI BEIHAI BIOTECH CO LTD,"First, for clinical trial NCT00091442 among the more effective regimen ingredients, identify which ingredient starts with the letter D.

Then, find which company has the latest FDA approval date up till Dec, 2024 for this identified ingredient. Note that we are only look for overall FDA drug approval, not new indidcation, not supplemental approvals. 
Return only the company name in format of COMPANY: name.",Applicant_Full_Name
